,Ans_1,Ans_2,Ans_3,Ans_4,Ans_5,Ans_6,Ans_7,Ans_8,Ans_9,Ans_10,Ans_11,Ans_12,Ans_13,Ans_14,Ans_15,Ans_16,Ans_17,Ans_18,Ans_19,Ans_20,Ans_21,Ans_22,Ans_23,Ans_24,Ans_25,Ans_26,Ans_27,Ans_28,Ans_29,Ans_30
21279,3.0,3.0,3.0,3.0,2.0,4.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,0.0,3.0,4.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0
21282,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,0.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0
21284,2.0,3.0,4.0,1.0,1.0,4.0,1.0,4.0,0.0,3.0,4.0,4.0,4.0,0.0,3.0,3.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
21285,1.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,0.0,4.0,4.0,4.0,3.0,0.0,4.0,4.0,5.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0
21293,3.0,3.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,5.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0
21296,1.0,3.0,4.0,0.0,1.0,4.0,3.0,0.0,0.0,4.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0
21298,3.0,3.0,3.0,0.0,0.0,3.0,2.0,5.0,1.0,3.0,4.0,4.0,3.0,1.0,4.0,5.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0
21301,1.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0,3.0,2.0,3.0
21304,1.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,1.0,4.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0
21305,1.0,2.0,3.0,5.0,1.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,0.0,4.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,4.0,5.0,2.0
21306,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
21311,2.0,3.0,3.0,1.0,0.0,3.0,2.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0
21313,1.0,1.0,3.0,4.0,1.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,3.0,3.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
21317,2.0,3.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,2.0,4.0,0.0,3.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0
21322,2.0,3.0,4.0,1.0,1.0,4.0,0.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,2.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
21325,3.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,2.0,1.0,4.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0
21330,4.0,4.0,4.0,0.0,1.0,4.0,2.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,4.0
21331,0.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0
21335,3.0,4.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,2.0,1.0,0.0,4.0,3.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,3.0
21336,2.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0
21339,3.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,0.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
21341,1.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0
21342,1.0,4.0,3.0,3.0,1.0,4.0,1.0,3.0,0.0,4.0,4.0,1.0,3.0,0.0,1.0,4.0,1.0,0.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
21343,2.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,0.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0
21345,2.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0
21346,3.0,3.0,4.0,2.0,0.0,3.0,1.0,3.0,0.0,3.0,4.0,4.0,4.0,0.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,4.0
21350,2.0,3.0,4.0,1.0,0.0,4.0,5.0,1.0,0.0,4.0,4.0,4.0,3.0,0.0,3.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0
21351,3.0,2.0,4.0,1.0,0.0,4.0,2.0,3.0,0.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0,0.0,4.0,4.0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0
21352,1.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0
21353,1.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,3.0,4.0,1.0,3.0
21354,1.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0,5.0,3.0,4.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0
21356,2.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0
21358,3.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0
21367,2.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,0.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,2.0,0.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
21368,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0
21373,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0
21379,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,3.0,4.0,4.0,0.0,3.0,4.0,2.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0
21384,2.0,3.0,3.0,1.0,0.0,4.0,1.0,2.0,0.0,4.0,3.0,3.0,4.0,0.0,4.0,3.0,3.0,0.0,4.0,4.0,3.0,3.0,4.0,0.0,5.0,1.0,1.0,4.0,0.0,3.0
21391,3.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,0.0,4.0,4.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0
21395,3.0,3.0,3.0,1.0,1.0,4.0,3.0,2.0,0.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
21403,3.0,3.0,3.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,0.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
21405,5.0,3.0,3.0,1.0,1.0,4.0,3.0,5.0,0.0,1.0,4.0,4.0,4.0,0.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0
21410,0.0,1.0,5.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,2.0,4.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0
21411,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0
21412,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,1.0,4.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0
21414,3.0,3.0,4.0,3.0,1.0,4.0,3.0,1.0,0.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,0.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
21416,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,3.0,3.0,2.0,1.0,0.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0
21418,0.0,2.0,2.0,3.0,2.0,3.0,4.0,0.0,0.0,5.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0
21419,2.0,1.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,4.0,4.0,2.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
21425,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0
21429,3.0,3.0,4.0,1.0,0.0,4.0,4.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0
21430,2.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0
21435,3.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0
21447,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,3.0,4.0,3.0,3.0,0.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0
21448,0.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0
21455,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,1.0,4.0,0.0,1.0,4.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0
21456,3.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0
21458,0.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0
21463,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0
21465,2.0,3.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,4.0,3.0,4.0,0.0,3.0,3.0,5.0,1.0,4.0,3.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0
21467,2.0,3.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,0.0,3.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0
21471,3.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0
21472,0.0,0.0,4.0,4.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0
21475,2.0,3.0,3.0,1.0,0.0,4.0,2.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,1.0,1.0,4.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0
21479,2.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,0.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0
21480,2.0,3.0,3.0,3.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
21483,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0
21486,5.0,4.0,4.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,3.0,4.0,1.0,0.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
21487,4.0,2.0,4.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,4.0,3.0,2.0,0.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0
21488,2.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,0.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0
21493,1.0,3.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0,3.0,1.0,0.0,0.0,3.0,4.0,1.0,2.0
21494,4.0,4.0,3.0,0.0,0.0,4.0,3.0,3.0,0.0,4.0,4.0,3.0,4.0,1.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0
21495,3.0,3.0,3.0,2.0,0.0,4.0,1.0,3.0,0.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0
21497,3.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,0.0,4.0,4.0,4.0,3.0,0.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0
21500,1.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0
21505,2.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0
21506,2.0,3.0,4.0,1.0,2.0,4.0,2.0,1.0,0.0,4.0,4.0,3.0,3.0,0.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0
21508,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
21509,2.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,0.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0
21510,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0
21512,1.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,0.0,3.0,5.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0
21516,1.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,0.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,2.0,3.0,1.0
21523,2.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,0.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0
21530,2.0,3.0,4.0,3.0,1.0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,4.0,1.0,4.0
21534,1.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0
21539,3.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,0.0,3.0,3.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0
21540,2.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,0.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,5.0,0.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0
21545,3.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0
21548,2.0,4.0,4.0,1.0,1.0,4.0,0.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
21559,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0
21561,4.0,3.0,4.0,0.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
21571,4.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0
21572,1.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0
21573,4.0,3.0,3.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,4.0,3.0,5.0,0.0,2.0,3.0,5.0,0.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
21574,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,0.0,3.0,3.0,3.0,0.0,4.0,3.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
21581,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
21584,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0
21585,3.0,2.0,4.0,2.0,1.0,4.0,2.0,3.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0
21586,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,0.0,3.0,3.0,3.0,0.0,4.0,4.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
21589,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0
21594,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,0.0,2.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0
21595,0.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,0.0,3.0,3.0,2.0,1.0,4.0,4.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0
21596,1.0,1.0,4.0,3.0,1.0,4.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0
21600,4.0,3.0,4.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,0.0,2.0,1.0,0.0,4.0,1.0,4.0
21603,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,0.0,4.0,3.0,2.0,1.0,4.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
21606,3.0,3.0,3.0,1.0,0.0,4.0,4.0,1.0,0.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0
21610,0.0,2.0,4.0,1.0,0.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,0.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0
21615,2.0,1.0,4.0,0.0,1.0,4.0,3.0,1.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
21616,3.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,0.0,3.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,3.0
21618,1.0,3.0,4.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,2.0,3.0,3.0,0.0,4.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0
21619,0.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,4.0,3.0,3.0,0.0,3.0,2.0,4.0,0.0,4.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0
21624,2.0,4.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,0.0,3.0,3.0,2.0,0.0,4.0,4.0,2.0,3.0,4.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0
