,Ans_1,Ans_2,Ans_3,Ans_4,Ans_5,Ans_6,Ans_7,Ans_8,Ans_9,Ans_10,Ans_11,Ans_12,Ans_13,Ans_14,Ans_15,Ans_16,Ans_17,Ans_18,Ans_19,Ans_20,Ans_21,Ans_22,Ans_23,Ans_24,Ans_25,Ans_26,Ans_27,Ans_28,Ans_29,Ans_30
72134,3.0,3.0,3.0,0.0,0.0,4.0,3.0,1.0,4.0,3.0,3.0,0.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,4.0
72137,4.0,4.0,4.0,1.0,1.0,4.0,3.0,1.0,0.0,3.0,4.0,0.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,4.0,0.0,4.0,3.0
72138,4.0,4.0,4.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0
72141,4.0,3.0,4.0,1.0,0.0,4.0,4.0,5.0,4.0,4.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,3.0
72143,4.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,0.0,1.0,2.0,4.0,4.0,0.0,3.0,1.0,1.0,4.0
72145,2.0,0.0,4.0,4.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0
72146,3.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,4.0,3.0
72147,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,3.0,3.0,4.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0
72149,3.0,3.0,4.0,1.0,0.0,3.0,4.0,4.0,4.0,2.0,4.0,0.0,4.0,3.0,4.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,4.0
72150,2.0,3.0,4.0,3.0,0.0,1.0,4.0,1.0,4.0,3.0,3.0,0.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,1.0,0.0,3.0
72151,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,4.0,3.0,4.0,0.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,3.0,3.0
72152,1.0,0.0,4.0,3.0,0.0,3.0,4.0,5.0,4.0,4.0,3.0,0.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0
72153,3.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0
72157,4.0,4.0,4.0,0.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,3.0,2.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,4.0,0.0,0.0,4.0
72158,3.0,1.0,4.0,0.0,0.0,3.0,3.0,1.0,4.0,3.0,4.0,0.0,4.0,4.0,3.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0
72161,1.0,1.0,4.0,4.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,1.0,3.0
72162,3.0,5.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,3.0
72169,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,2.0,4.0,4.0,1.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0,0.0,3.0,3.0
72171,3.0,3.0,4.0,1.0,0.0,3.0,4.0,5.0,4.0,2.0,4.0,0.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,4.0,1.0,0.0,4.0
72173,0.0,1.0,4.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,1.0
72174,3.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,0.0,4.0,4.0,1.0,0.0,3.0,4.0,4.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,1.0,2.0,4.0
72175,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,2.0,2.0,4.0,0.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,2.0
72177,1.0,1.0,4.0,2.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,0.0,3.0,4.0,3.0,0.0,3.0,3.0,4.0,1.0,0.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,4.0
72179,3.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,0.0,4.0,4.0,4.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0,1.0,1.0,3.0
72181,3.0,2.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,1.0,3.0
72182,3.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,0.0,4.0,4.0,4.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,3.0,0.0,2.0,3.0
72187,3.0,3.0,4.0,3.0,1.0,1.0,3.0,5.0,4.0,3.0,4.0,0.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0,3.0,1.0,2.0,3.0
72188,1.0,3.0,4.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,0.0,4.0,4.0,3.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0
72189,2.0,1.0,4.0,3.0,0.0,3.0,3.0,1.0,4.0,3.0,4.0,0.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,3.0,0.0,0.0,4.0
72193,4.0,3.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0,0.0,4.0,4.0,3.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,5.0,4.0,5.0,2.0,2.0,1.0,3.0,3.0
72197,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,1.0,3.0
72199,1.0,1.0,4.0,3.0,0.0,3.0,2.0,5.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,0.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,1.0,0.0,4.0
72203,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,4.0,4.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,2.0
72204,3.0,3.0,4.0,0.0,0.0,4.0,3.0,0.0,4.0,4.0,2.0,0.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,3.0,0.0,3.0,3.0
72206,2.0,5.0,4.0,0.0,0.0,2.0,4.0,5.0,4.0,2.0,4.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,5.0,2.0
72209,1.0,2.0,4.0,2.0,0.0,2.0,4.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,1.0,0.0,4.0
72214,3.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,1.0,0.0,3.0
72215,4.0,4.0,4.0,3.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,3.0
72216,3.0,3.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,0.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0
72217,2.0,3.0,4.0,3.0,0.0,3.0,5.0,5.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,4.0,2.0
72218,4.0,3.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,0.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,2.0,0.0,2.0,4.0
72221,3.0,1.0,4.0,1.0,0.0,3.0,4.0,1.0,3.0,3.0,4.0,0.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,3.0,0.0,5.0,3.0
72222,1.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,0.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,0.0,0.0,3.0
72227,4.0,4.0,3.0,0.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0
72229,3.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,1.0,2.0,3.0
72235,2.0,3.0,4.0,1.0,0.0,3.0,2.0,1.0,4.0,4.0,4.0,0.0,3.0,3.0,4.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,4.0
72236,4.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,4.0,0.0,0.0,4.0
72237,3.0,3.0,4.0,0.0,0.0,4.0,2.0,2.0,4.0,3.0,4.0,0.0,4.0,4.0,4.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,3.0,4.0
72239,3.0,3.0,4.0,1.0,0.0,3.0,3.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0
72240,0.0,4.0,4.0,1.0,0.0,2.0,3.0,3.0,4.0,0.0,3.0,0.0,1.0,4.0,3.0,2.0,1.0,5.0,4.0,2.0,0.0,1.0,1.0,4.0,4.0,0.0,3.0,0.0,3.0,3.0
72241,4.0,4.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,2.0,4.0,0.0,4.0,3.0,3.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,2.0,4.0
72243,1.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0
72245,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,3.0
72246,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0
72247,3.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,3.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,0.0,4.0
72249,4.0,4.0,4.0,0.0,0.0,3.0,4.0,5.0,4.0,4.0,4.0,0.0,3.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,1.0,3.0,4.0
72250,4.0,4.0,4.0,1.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,0.0,3.0,4.0,4.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0
72253,3.0,3.0,4.0,2.0,0.0,3.0,4.0,3.0,4.0,4.0,4.0,0.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,1.0,3.0
72255,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,4.0,4.0,0.0,3.0,3.0,4.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,2.0,4.0
72258,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,2.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,3.0
72260,4.0,3.0,4.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,4.0,4.0,4.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,2.0,0.0,0.0,4.0
72261,2.0,2.0,3.0,3.0,0.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,0.0,3.0,3.0
72262,3.0,3.0,4.0,0.0,0.0,1.0,4.0,4.0,4.0,3.0,4.0,0.0,3.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,4.0,5.0
72264,3.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0
72266,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,4.0,0.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,1.0,3.0
72269,4.0,3.0,4.0,0.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,1.0,1.0,3.0
72272,3.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,3.0
72273,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,3.0
72274,1.0,1.0,4.0,3.0,1.0,0.0,4.0,1.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,0.0,3.0
72275,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,0.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,2.0,1.0,1.0,3.0
72276,1.0,1.0,2.0,3.0,1.0,0.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,3.0
72279,1.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,4.0,1.0,3.0,0.0,4.0,4.0,3.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0,3.0,1.0
72281,2.0,3.0,4.0,1.0,0.0,1.0,3.0,2.0,3.0,3.0,4.0,0.0,4.0,4.0,4.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,4.0
72282,3.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,0.0,3.0,2.0,3.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,3.0,3.0
72283,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,3.0
72284,4.0,3.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,4.0,0.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,1.0,3.0
72286,3.0,3.0,4.0,0.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0
72287,5.0,1.0,4.0,3.0,0.0,1.0,3.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,1.0,4.0
72291,2.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,3.0,0.0,1.0,3.0
72292,2.0,3.0,4.0,2.0,1.0,3.0,3.0,5.0,3.0,1.0,4.0,0.0,4.0,0.0,3.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,3.0
72293,3.0,3.0,4.0,3.0,1.0,2.0,4.0,1.0,4.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,4.0
72294,3.0,2.0,3.0,3.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,0.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,4.0,0.0,1.0,3.0
72296,3.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,4.0,2.0
72302,4.0,2.0,4.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,4.0,0.0,4.0,4.0,3.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0,0.0,1.0,3.0
72303,3.0,3.0,3.0,1.0,0.0,1.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,2.0,4.0
72307,4.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,2.0,4.0
72312,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,0.0,3.0,4.0,2.0,1.0,4.0,3.0,4.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,0.0,4.0,4.0
72314,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0
72317,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,3.0,4.0,4.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,2.0,0.0,4.0,3.0
72320,2.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,0.0,1.0,2.0,4.0,5.0,1.0,3.0,0.0,0.0,4.0
72322,5.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,0.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,1.0,3.0
72324,4.0,0.0,4.0,4.0,0.0,3.0,3.0,1.0,2.0,3.0,3.0,0.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,4.0,3.0
72326,2.0,3.0,3.0,4.0,0.0,2.0,1.0,2.0,3.0,3.0,4.0,0.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,4.0
72327,1.0,3.0,3.0,2.0,2.0,1.0,3.0,5.0,3.0,3.0,4.0,1.0,2.0,4.0,4.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,3.0,3.0,2.0
72330,3.0,2.0,3.0,1.0,0.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,3.0
72333,3.0,3.0,4.0,0.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,0.0,2.0,4.0
72340,3.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,4.0
72341,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,1.0,2.0,3.0
72343,4.0,1.0,3.0,0.0,0.0,4.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,0.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,4.0,0.0,0.0,4.0
72345,3.0,2.0,4.0,1.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,1.0,3.0,4.0,2.0,4.0,2.0,1.0,4.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0
72346,3.0,3.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0
72348,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0
72351,4.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,4.0,1.0,1.0,4.0
72352,2.0,2.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,4.0,5.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0
72353,1.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,4.0,4.0
72361,1.0,3.0,4.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,3.0,1.0,2.0,3.0
72362,4.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,3.0,0.0,1.0,3.0
72363,3.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0,2.0,0.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0
72364,3.0,3.0,4.0,0.0,0.0,3.0,4.0,1.0,4.0,3.0,4.0,0.0,3.0,4.0,3.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,1.0,3.0
72368,1.0,1.0,4.0,4.0,0.0,1.0,2.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,2.0,4.0,5.0,0.0,1.0,0.0,3.0,4.0
72370,2.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0
72373,3.0,5.0,4.0,1.0,0.0,3.0,4.0,5.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,5.0,3.0
