,Ans_1,Ans_2,Ans_3,Ans_4,Ans_5,Ans_6,Ans_7,Ans_8,Ans_9,Ans_10,Ans_11,Ans_12,Ans_13,Ans_14,Ans_15,Ans_16,Ans_17,Ans_18,Ans_19,Ans_20,Ans_21,Ans_22,Ans_23,Ans_24,Ans_25,Ans_26,Ans_27,Ans_28,Ans_29,Ans_30
16343,4.0,2.0,4.0,0.0,0.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0
16345,4.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0
16349,4.0,3.0,4.0,1.0,1.0,3.0,0.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
16350,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,4.0,1.0
16355,4.0,3.0,4.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,0.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0
16356,2.0,3.0,3.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,0.0,2.0,0.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0
16359,4.0,1.0,3.0,3.0,0.0,3.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,0.0,3.0,4.0,3.0,4.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0
16364,4.0,3.0,4.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0
16366,3.0,5.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0
16368,4.0,4.0,3.0,0.0,0.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0
16369,3.0,4.0,4.0,0.0,0.0,4.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
16370,3.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0
16371,3.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0
16375,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0
16376,4.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0
16377,4.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,0.0,3.0,4.0,4.0,1.0,2.0,0.0,3.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0
16381,4.0,3.0,4.0,1.0,0.0,4.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,0.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
16383,4.0,4.0,4.0,1.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0
16387,3.0,2.0,3.0,1.0,0.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0
16391,4.0,0.0,3.0,1.0,0.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0
16396,4.0,2.0,4.0,1.0,0.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0
16397,4.0,3.0,3.0,1.0,0.0,4.0,0.0,2.0,3.0,4.0,4.0,2.0,4.0,0.0,3.0,4.0,3.0,3.0,0.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0
16398,4.0,0.0,4.0,2.0,0.0,3.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0
16400,4.0,4.0,4.0,0.0,0.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,0.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0
16402,4.0,3.0,4.0,1.0,0.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,4.0,2.0,5.0,2.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0
16405,4.0,3.0,4.0,1.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
16406,4.0,3.0,4.0,1.0,0.0,4.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0
16411,3.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,0.0,3.0
16412,2.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
16414,4.0,3.0,3.0,1.0,0.0,4.0,3.0,5.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
16415,4.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
16418,4.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
16419,4.0,1.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0
16420,4.0,3.0,3.0,2.0,0.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
16422,4.0,5.0,4.0,0.0,0.0,4.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
16425,4.0,2.0,4.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0
16426,4.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0
16428,4.0,1.0,4.0,1.0,0.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0
16430,4.0,3.0,3.0,0.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0
16434,4.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0
16435,4.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0
16437,4.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0
16439,4.0,3.0,4.0,1.0,0.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0
16443,3.0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0
16444,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0
16448,4.0,3.0,4.0,1.0,0.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,0.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16451,3.0,3.0,3.0,1.0,0.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
16453,4.0,4.0,4.0,1.0,0.0,4.0,1.0,0.0,4.0,4.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
16454,2.0,4.0,4.0,0.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0
16455,4.0,1.0,2.0,0.0,0.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,3.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0
16456,4.0,1.0,4.0,1.0,0.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,0.0,3.0,4.0,3.0,3.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0
16457,4.0,3.0,4.0,1.0,0.0,4.0,3.0,1.0,4.0,4.0,4.0,1.0,4.0,0.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0
16458,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
16459,4.0,0.0,4.0,1.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,0.0,3.0,2.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
16460,4.0,1.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0
16461,3.0,3.0,4.0,0.0,1.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
16462,3.0,3.0,4.0,1.0,0.0,4.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
16471,4.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,0.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
16475,4.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0
16477,3.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0
16479,4.0,3.0,4.0,1.0,0.0,3.0,4.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0
16482,4.0,3.0,3.0,0.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
16485,3.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
16489,3.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
16495,4.0,3.0,4.0,1.0,0.0,4.0,3.0,4.0,4.0,1.0,2.0,3.0,0.0,0.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0
16496,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0
16497,4.0,3.0,4.0,1.0,0.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,3.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0
16501,4.0,1.0,4.0,1.0,0.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,0.0,3.0,4.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0
16502,4.0,3.0,4.0,1.0,0.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
16504,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0
16505,4.0,3.0,4.0,0.0,0.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
16506,4.0,3.0,4.0,0.0,1.0,4.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0
16507,4.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0
16513,4.0,4.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0
16514,3.0,1.0,4.0,2.0,1.0,3.0,4.0,2.0,5.0,3.0,4.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0
16522,4.0,4.0,4.0,0.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0
16524,4.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
16528,4.0,1.0,4.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0
16530,4.0,4.0,4.0,3.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
16531,4.0,2.0,4.0,1.0,0.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,0.0,1.0,4.0,3.0,3.0,0.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0
16532,3.0,3.0,4.0,1.0,0.0,4.0,1.0,2.0,4.0,4.0,1.0,2.0,4.0,0.0,4.0,1.0,2.0,3.0,3.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0
16534,2.0,2.0,4.0,3.0,0.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
16535,3.0,3.0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
16537,4.0,4.0,4.0,0.0,1.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,5.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
16539,4.0,2.0,3.0,1.0,0.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0
16545,3.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0
16551,4.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0
16552,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0
16553,4.0,4.0,3.0,1.0,1.0,4.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0
16557,4.0,3.0,4.0,0.0,0.0,4.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
16559,4.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
16560,4.0,4.0,4.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
16561,3.0,3.0,4.0,1.0,0.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,2.0,4.0,0.0
16562,4.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0
16563,4.0,3.0,4.0,0.0,0.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
16567,4.0,3.0,4.0,0.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
16569,3.0,1.0,3.0,2.0,0.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
16572,4.0,1.0,4.0,0.0,1.0,4.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0
16575,4.0,3.0,3.0,1.0,0.0,4.0,0.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0
16579,3.0,2.0,3.0,3.0,0.0,3.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
16582,4.0,4.0,4.0,0.0,0.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
16584,4.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0
16586,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
16589,3.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,3.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0
16591,4.0,3.0,4.0,0.0,0.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
16595,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
16597,4.0,1.0,4.0,3.0,0.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0
16598,4.0,3.0,3.0,1.0,0.0,4.0,3.0,3.0,4.0,2.0,2.0,0.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0
16599,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
16600,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,3.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0
16601,4.0,1.0,4.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
16602,4.0,3.0,3.0,1.0,0.0,3.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,0.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
